@RELATION
@ATTRIBUTE percent_diacritics_ogonek Continuous
@ATTRIBUTE avg_words_per_sentence Continuous
@ATTRIBUTE percent_diacritics_grave Continuous
@ATTRIBUTE vowel_cluster_size Continuous
@ATTRIBUTE consonant_cluster_size Continuous
@ATTRIBUTE percent_diacritics_ring_above Continuous
@ATTRIBUTE percent_diacritics_tilde Continuous
@ATTRIBUTE percent_diacritics_breve Continuous
@ATTRIBUTE avg_chars_per_word Continuous
@ATTRIBUTE percent_diacritics_horn Continuous
@ATTRIBUTE percent_diacritics_acute Continuous
@ATTRIBUTE percent_diacritics_hook_above Continuous
@ATTRIBUTE percent_diacritics_circumflex Continuous
@ATTRIBUTE percent_latin Continuous
@ATTRIBUTE percent_diacritics_caron Continuous
@ATTRIBUTE percent_diacritics_dot_below Continuous
@ATTRIBUTE percent_diacritics_macron Continuous
@ATTRIBUTE percent_diacritics_cedilla Continuous
@ATTRIBUTE percent_greek Continuous
@ATTRIBUTE percent_diacritics_diaeresis Continuous
@ATTRIBUTE avg_diacritics_per_word Continuous
@ATTRIBUTE percent_cyrillic Continuous
@ATTRIBUTE percent_arabic Continuous
@ATTRIBUTE language { GREEK, DUTCH, BOSNIAN, UKRAINIAN, VIETNAMESE, NORWEGIAN, CZECH, AFRIKAANS, RUSSIAN, WELSH, GAELIC, ESPERANTO, ARABIC, FRENCH, SWAHILI, TAGALOG, PORTUGUESE, FINNISH, ITALIAN, SPANISH, POLISH, DANISH, GERMAN, KURDISH, SERBIAN, SWEDISH, ENGLISH }
@DATA
0.0, 14.5, 0.0, 1.18867924528, 1.45614035088, 0.0, 0.0, 0.0, 4.96551724138, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0689655172414, 0, 0, GAELIC
0.0, 30.5, 0.0, 1.10317460317, 1.368, 0.0, 0.0, 0.0, 5.06557377049, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.016393442623, 0, 0, GAELIC
0, 6.0, 0, 1.2, 1.69230769231, 0, 0, 0, 5.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 6.0, 0, 1.18181818182, 1.64285714286, 0, 0, 0, 6.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 6.0, 0, 1.16666666667, 1.46666666667, 0, 0, 0, 6.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 9.0, 0, 1.35714285714, 1.38888888889, 0, 0, 0, 4.88888888889, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 10.0, 0, 1.0, 1.55555555556, 0, 0, 0, 4.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 8.0, 0, 1.07692307692, 1.625, 0, 0, 0, 5.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 5.0, 0, 1.16666666667, 1.07142857143, 0, 0, 0, 5.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 8.0, 0, 1.15384615385, 1.5, 0, 0, 0, 4.875, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 6.0, 0, 1.11111111111, 1.58333333333, 0, 0, 0, 4.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 5.0, 0, 1.11111111111, 1.3, 0, 0, 0, 4.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 6.0, 0, 1.1, 1.61538461538, 0, 0, 0, 5.33333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 7.0, 0, 1.2, 1.61538461538, 0, 0, 0, 4.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 7.0, 0, 1.08333333333, 1.5625, 0, 0, 0, 5.42857142857, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 7.0, 0, 1.1, 1.76923076923, 0, 0, 0, 4.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 8.0, 0, 1.0, 2.0, 0, 0, 0, 5.125, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 10.0, 0, 1.0, 1.82352941176, 0, 0, 0, 4.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 7.0, 0, 1.0, 1.57142857143, 0, 0, 0, 4.57142857143, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0, 2.33333333333, 0, 1.23076923077, 1.8125, 0, 0, 0, 6.42857142857, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, GAELIC
0.0, 5.0, 0.0, 1.13333333333, 1.21428571429, 0.0, 0.0, 0.0, 6.4, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.4, 0, 0, GAELIC
0, 8.0, 0, 1.17647058824, 1.42857142857, 0, 0, 0, 6.25, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.08333333333, 2.26666666667, 0, 0, 0, 9.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.25, 2.17647058824, 0, 0, 0, 7.42857142857, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.07692307692, 2.22222222222, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 5.0, 0.0, 1.18181818182, 2.5, 0.0, 0.0, 0.0, 9.4, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, FRENCH
0, 5.0, 0, 1.11111111111, 2.75, 0, 0, 0, 8.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.09090909091, 2.71428571429, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 5.0, 0.0, 1.27272727273, 2.57142857143, 0.0, 0.0, 0.0, 9.8, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, FRENCH
0.0, 5.0, 0.0, 1.09090909091, 2.64285714286, 0.0, 0.0, 0.0, 9.6, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, FRENCH
0, 6.0, 0, 1.07692307692, 2.35294117647, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.08333333333, 2.46666666667, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.3, 2.5, 0, 0, 0, 9.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 5.0, 0.0, 1.22222222222, 2.61538461538, 0.0, 0.0, 0.0, 8.8, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, FRENCH
0, 6.0, 0, 1.22222222222, 2.35714285714, 0, 0, 0, 7.33333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.28571428571, 2.0, 0, 0, 0, 8.28571428571, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.42857142857, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.3, 2.1875, 0, 0, 0, 6.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.53846153846, 0, 0, 0, 8.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.25, 2.16666666667, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.25, 2.22222222222, 0, 0, 0, 7.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.2, 2.42857142857, 0, 0, 0, 9.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.33333333333, 2.1875, 0, 0, 0, 10.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.22222222222, 2.46153846154, 0, 0, 0, 8.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.11111111111, 2.61538461538, 0, 0, 0, 8.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.22222222222, 2.69230769231, 0, 0, 0, 9.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.5, 0, 0, 0, 9.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.30769230769, 2.11111111111, 0, 0, 0, 7.85714285714, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.23076923077, 2.11111111111, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.18181818182, 2.35714285714, 0, 0, 0, 9.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.2, 2.35714285714, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.09090909091, 2.4, 0, 0, 0, 9.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.33333333333, 2.22222222222, 0, 0, 0, 8.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.09090909091, 2.29411764706, 0, 0, 0, 7.28571428571, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.08333333333, 2.11111111111, 0, 0, 0, 7.28571428571, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.33333333333, 2.1875, 0, 0, 0, 10.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.09090909091, 2.53846153846, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.18181818182, 2.5, 0, 0, 0, 9.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.18181818182, 2.57142857143, 0, 0, 0, 9.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 7.0, 0.0, 1.14285714286, 2.25, 0.0, 0.0, 0.0, 8.57142857143, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.142857142857, 0, 0, FRENCH
0, 5.0, 0, 1.11111111111, 2.46153846154, 0, 0, 0, 8.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 3.0, 0, 1.18181818182, 2.25, 0, 0, 0, 8.16666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.333333333333, 11.0, 0.0, 1.31818181818, 2.1724137931, 0.0, 0.0, 0.0, 8.09090909091, 0.0, 0.666666666667, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.272727272727, 0, 0, FRENCH
0, 5.0, 0, 1.18181818182, 2.4, 0, 0, 0, 9.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.2, 2.5, 0, 0, 0, 9.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.35714285714, 0, 0, 0, 8.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.16666666667, 2.16666666667, 0, 0, 0, 7.57142857143, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 5.0, 1.0, 1.25, 2.4, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 0, 0, FRENCH
0, 5.0, 0, 1.15384615385, 2.3125, 0, 0, 0, 10.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.125, 2.83333333333, 0, 0, 0, 8.6, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.25, 2.4375, 0, 0, 0, 10.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 7.0, 0.0, 1.15384615385, 2.31578947368, 0.0, 0.0, 0.0, 8.28571428571, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.142857142857, 0, 0, FRENCH
0, 7.0, 0, 1.33333333333, 2.05555555556, 0, 0, 0, 7.57142857143, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.18181818182, 2.4, 0, 0, 0, 9.8, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.23076923077, 2.10526315789, 0, 0, 0, 8.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 6.0, 0, 1.15384615385, 2.22222222222, 0, 0, 0, 9.16666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.22222222222, 2.76923076923, 0, 0, 0, 9.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.5, 0, 0, 0, 9.2, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.27272727273, 2.53333333333, 0, 0, 0, 10.4, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 5.0, 0, 1.1, 2.42857142857, 0, 0, 0, 9.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0, 7.0, 0, 1.23076923077, 2.11111111111, 0, 0, 0, 7.71428571429, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, FRENCH
0.0, 3.0, 0.0, 1.21428571429, 1.4375, 0.0, 0.0, 0.0, 12.6666666667, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.666666666667, 0, 0, FRENCH
0.0, 19.6666666667, 0.22, 1.11267605634, 1.55752212389, 0.0, 0.0, 0.04, 3.47457627119, 0.06, 0.18, 0.14, 0.22, 1.0, 0.0, 0.14, 0.0, 0.0, 0, 0.0, 0.847457627119, 0, 0, VIETNAMESE
0.0, 21.0, 0.166666666667, 1.05128205128, 1.39285714286, 0.0, 0.0, 0.0, 4.80952380952, 0.166666666667, 0.333333333333, 0.0555555555556, 0.166666666667, 1.0, 0.0, 0.111111111111, 0.0, 0.0, 0, 0.0, 0.857142857143, 0, 0, VIETNAMESE
0.0, 8.0, 0.2, 1.07142857143, 1.36842105263, 0.0, 0.0, 0.0, 4.5, 0.0, 0.4, 0.0, 0.2, 1.0, 0.0, 0.2, 0.0, 0.0, 0, 0.0, 0.625, 0, 0, VIETNAMESE
0, 4.0, 0, 1.14285714286, 2.33333333333, 0, 0, 0, 7.25, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.125, 2.30769230769, 0, 0, 0, 6.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.25, 2.125, 0, 0, 0, 5.5, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 3.0, 0, 1.3, 1.33333333333, 0, 0, 0, 9.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 5.0, 0, 1.07692307692, 2.25, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 5.0, 0, 1.07692307692, 2.25, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 3.0, 0, 1.125, 2.1, 0, 0, 0, 10.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 3.0, 0, 1.0, 2.33333333333, 0, 0, 0, 9.66666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 4.0, 0, 1.0, 2.85714285714, 0, 0, 0, 5.75, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0, 6.0, 0, 1.0, 3.33333333333, 0, 0, 0, 7.83333333333, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, VIETNAMESE
0.0, 4.0, 0.166666666667, 1.14285714286, 1.77777777778, 0.0, 0.166666666667, 0.0, 4.5, 0.333333333333, 0.0, 0.0, 0.166666666667, 1.0, 0.0, 0.166666666667, 0.0, 0.0, 0, 0.0, 1.5, 0, 0, VIETNAMESE
0.0, 5.0, 0.0, 1.25, 1.5, 0.0, 0.0, 0.0, 4.4, 0.0, 0.0, 0.333333333333, 0.333333333333, 1.0, 0.0, 0.333333333333, 0.0, 0.0, 0, 0.0, 1.2, 0, 0, VIETNAMESE
0.0, 9.0, 0.0, 1.0, 1.77777777778, 0.0, 0.0, 0.0, 7.22222222222, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 1.0, 0.555555555556, 0, 0, SWEDISH
0, 1.75, 0, 1.14285714286, 2.03846153846, 0, 0, 0, 11.0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, SWEDISH
0.0, 6.0, 0.0, 1.3125, 1.25, 0.0, 0.0, 0.0, 6.66666666667, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.166666666667, 0, 0, PORTUGUESE
0.0, 7.0, 0.0, 1.05882352941, 1.25, 0.0, 0.0, 0.0, 5.14285714286, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.285714285714, 0, 0, PORTUGUESE
0, 2.63636363636, 0, 1.21052631579, 2.28, 0, 0, 0, 5.51724137931, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, PORTUGUESE
0.0, 4.0, 0.0, 1.18181818182, 1.5, 0.0, 0.0, 0.0, 8.25, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.25, 0, 0, PORTUGUESE
0.0, 9.5, 1.0, 1.17567567568, 1.3375, 0.0, 0.0, 0.0, 5.07894736842, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0263157894737, 0, 0, ITALIAN
0.0, 13.0, 1.0, 1.11111111111, 1.3, 0.0, 0.0, 0.0, 5.23076923077, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0192307692308, 0, 0, ITALIAN
0, 37.5, 0, 1.12426035503, 1.33333333333, 0, 0, 0, 5.62666666667, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
0.0, 25.5, 0.75, 1.17757009346, 1.35779816514, 0.0, 0.0, 0.0, 5.29411764706, 0.0, 0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.078431372549, 0, 0, ITALIAN
0, 25.6666666667, 0, 1.1130952381, 1.30409356725, 0, 0, 0, 5.32467532468, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, ITALIAN
