@RELATION
@ATTRIBUTE vowel_cluster_size Continuous
@ATTRIBUTE consonant_cluster_size Continuous
@ATTRIBUTE avg_words_per_sentence Continuous
@ATTRIBUTE avg_chars_per_word Continuous
@ATTRIBUTE percent_latin Continuous
@ATTRIBUTE percent_arabic Continuous
@ATTRIBUTE percent_cyrillic Continuous
@ATTRIBUTE percent_greek Continuous
@ATTRIBUTE language { GREEK, DUTCH, BOSNIAN, UKRAINIAN, VIETNAMESE, NORWEGIAN, CZECH, AFRIKAANS, RUSSIAN, WELSH, GAELIC, ESPERANTO, ARABIC, FRENCH, SWAHILI, TAGALOG, PORTUGUESE, FINNISH, ITALIAN, SPANISH, POLISH, DANISH, GERMAN, KURDISH, SERBIAN, SWEDISH, ENGLISH }
@DATA
1.0, 1.58333333333, 3.0, 9.66666666667, 1.0, 0, 0, 0, NORWEGIAN
1.0, 3.14285714286, 4.0, 6.75, 0.0, 0, 0.75, 0, RUSSIAN
1.12328767123, 2.89285714286, 15.75, 6.25396825397, 0, 0, 1.0, 0, RUSSIAN
1.14, 2.91954022989, 16.6666666667, 6.08, 0.06, 0, 0.98, 0, RUSSIAN
1.15131578947, 2.85217391304, 13.4, 6.07462686567, 0.044776119403, 0, 0.992537313433, 0, RUSSIAN
1.09195402299, 3.0859375, 14.2, 6.83098591549, 0, 0, 1.0, 0, RUSSIAN
1.2, 3.8, 2.0, 12.5, 0, 0, 1.0, 0, RUSSIAN
1.16666666667, 2.375, 3.0, 8.33333333333, 0, 0, 1.0, 0, RUSSIAN
1.5, 4.0, 3.0, 7.33333333333, 0, 0, 1.0, 0, RUSSIAN
1.08333333333, 1.51063829787, 19.0, 5.78947368421, 1.0, 0, 0, 0, ENGLISH
1.14285714286, 1.52032520325, 20.0, 4.85, 1.0, 0, 0, 0, ENGLISH
1.11650485437, 1.57037037037, 30.5, 5.3606557377, 1.0, 0, 0, 0, ENGLISH
1.0625, 1.71428571429, 20.0, 5.3, 1.0, 0, 0, 0, ENGLISH
1.23076923077, 1.55882352941, 19.0, 4.47368421053, 1.0, 0, 0, 0, ENGLISH
1.11111111111, 1.64285714286, 7.0, 4.71428571429, 1.0, 0, 0, 0, ENGLISH
1.125, 2.09090909091, 5.0, 6.4, 1.0, 0, 0, 0, ENGLISH
1.2, 2.11111111111, 4.0, 6.25, 1.0, 0, 0, 0, ENGLISH
1.0, 2.25, 4.0, 5.75, 1.0, 0, 0, 0, ENGLISH
1.1, 2.13333333333, 2.0, 7.16666666667, 1.0, 0, 0, 0, ENGLISH
1.18181818182, 1.35714285714, 3.0, 10.6666666667, 1.0, 0, 0, 0, ENGLISH
1.10526315789, 1.77272727273, 10.0, 6.0, 1.0, 0, 0, 0, DUTCH
1.07692307692, 1.44117647059, 18.0, 4.27777777778, 1.0, 0, 0, 0, DUTCH
1.14473684211, 1.41747572816, 21.5, 5.39534883721, 1.0, 0, 0, 0, DUTCH
1.25, 1.47619047619, 8.0, 6.375, 1.0, 0, 0, 0, DUTCH
1.0, 2.0, 7.0, 4.0, 1.0, 0, 0, 0, DUTCH
1.1, 2.14285714286, 2.0, 6.66666666667, 1.0, 0, 0, 0, DUTCH
1.0, 3.02380952381, 10.2, 6.21568627451, 0, 0, 1.0, 0, SERBIAN
1.01538461538, 3.01960784314, 12.4, 6.03225806452, 0, 0, 1.0, 0, SERBIAN
1.0, 2.9512195122, 17.0, 5.82352941176, 0, 0, 1.0, 0, SERBIAN
1.0, 2.83018867925, 33.0, 5.75757575758, 0, 0, 1.0, 0, SERBIAN
1.0, 3.6, 3.0, 7.0, 0, 0, 1.0, 0, SERBIAN
1.0, 4.2, 1.0, 25.0, 0, 0, 1.0, 0, SERBIAN
1.0, 3.33333333333, 1.0, 25.0, 0, 0, 1.0, 0, SERBIAN
1.22222222222, 3.2, 1.0, 43.0, 1.0, 0, 0, 0, FRENCH
1.12, 2.34482758621, 6.0, 8.0, 1.0, 0, 0, 0, FRENCH
1.0, 1.55882352941, 12.0, 6.66666666667, 1.0, 0, 0, 0, ESPERANTO
1.02564102564, 1.76296296296, 14.75, 5.62711864407, 1.0, 0, 0, 0, ESPERANTO
1.0, 2.22222222222, 2.0, 6.5, 1.0, 0, 0, 0, ESPERANTO
1.0, 2.0, 2.0, 6.25, 1.0, 0, 0, 0, ESPERANTO
1.07407407407, 1.71875, 5.33333333333, 5.0625, 1.0, 0, 0, 0, ESPERANTO
1.0, 1.8, 4.0, 5.75, 1.0, 0, 0, 0, ESPERANTO
1.09090909091, 1.66666666667, 3.0, 6.0, 1.0, 0, 0, 0, ESPERANTO
1.0, 2.15384615385, 1.66666666667, 6.6, 1.0, 0, 0, 0, ESPERANTO
1.2, 2.44444444444, 2.33333333333, 8.71428571429, 1.0, 0, 0, 0, ESPERANTO
1.0, 1.33333333333, 2.0, 3.5, 1.0, 0, 0, 0, ESPERANTO
1.00343642612, 1.41946308725, 18.1428571429, 5.44094488189, 1.0, 0, 0, 0, BOSNIAN
1.004, 1.40157480315, 18.8181818182, 5.66183574879, 1.0, 0, 0, 0, BOSNIAN
1.01398601399, 1.30821917808, 18.3333333333, 5.94545454545, 1.0, 0, 0, 0, BOSNIAN
1.0, 1.27272727273, 2.0, 12.5, 1.0, 0, 0, 0, BOSNIAN
1.0, 6.26666666667, 10.0, 9.4, 0.1, 0, 0.9, 0, UKRAINIAN
1.0, 3.7, 6.0, 7.16666666667, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.8, 7.0, 5.85714285714, 0.571428571429, 0, 0.857142857143, 0, UKRAINIAN
1.09090909091, 5.1875, 1.75, 13.4285714286, 0.714285714286, 0, 0.428571428571, 0, UKRAINIAN
1.0, 3.7, 4.0, 10.5, 0, 0, 1.0, 0, UKRAINIAN
1.0, 4.83333333333, 3.0, 10.6666666667, 0, 0, 1.0, 0, UKRAINIAN
1.0, 1.72222222222, 9.0, 4.44444444444, 1.0, 0, 0, 0, WELSH
2.0, 3.07142857143, 12.0, 5.41666666667, 1.0, 0, 0, 0, WELSH
0, 3.18181818182, 11.0, 3.18181818182, 0, 0, 0, 0, WELSH
1.07692307692, 1.28571428571, 19.0, 3.84210526316, 1.0, 0, 0, 0, WELSH
1.125, 1.54545454545, 6.0, 4.33333333333, 1.0, 0, 0, 0, WELSH
1.09677419355, 1.69047619048, 9.5, 5.47368421053, 1.0, 0, 0, 0, DANISH
1.06896551724, 1.51754385965, 13.5, 4.90740740741, 1.0, 0, 0, 0, DANISH
1.1, 1.38461538462, 12.0, 4.75, 1.0, 0, 0, 0, DANISH
1.08333333333, 1.61538461538, 3.0, 11.3333333333, 1.0, 0, 0, 0, DANISH
1.07692307692, 1.47058823529, 3.0, 6.5, 1.0, 0, 0, 0, DANISH
1.16, 1.21428571429, 11.0, 5.63636363636, 1.0, 0, 0, 0, SPANISH
1.15277777778, 1.29139072848, 17.75, 4.95774647887, 1.0, 0, 0, 0, SPANISH
1.18518518519, 1.37037037037, 12.0, 5.66666666667, 1.0, 0, 0, 0, SPANISH
1.17391304348, 1.26923076923, 11.0, 5.36363636364, 1.0, 0, 0, 0, SPANISH
1.25, 2.05882352941, 2.33333333333, 7.14285714286, 1.0, 0, 0, 0, SPANISH
1.0, 1.28571428571, 2.0, 13.5, 1.0, 0, 0, 0, SPANISH
1.09433962264, 1.44262295082, 26.0, 5.34615384615, 1.0, 0, 0, 0, PORTUGUESE
1.17647058824, 1.33333333333, 5.0, 8.2, 1.0, 0, 0, 0, PORTUGUESE
1.3, 2.0, 8.0, 5.875, 0.0, 0.875, 0, 0, KURDISH
1.41379310345, 2.41071428571, 34.0, 5.17647058824, 0.0882352941176, 0.970588235294, 0, 0, KURDISH
1.21052631579, 2.0, 18.0, 4.61111111111, 0, 1.0, 0, 0, KURDISH
1.0, 1.75, 3.0, 6.66666666667, 0, 1.0, 0, 0, KURDISH
1.05882352941, 2.31578947368, 2.33333333333, 8.85714285714, 0.714285714286, 0.428571428571, 0, 0, KURDISH
1.07692307692, 2.875, 2.33333333333, 8.57142857143, 0.714285714286, 0.428571428571, 0, 0, KURDISH
1.0, 1.63636363636, 8.0, 6.5, 1.0, 0, 0, 0, SWEDISH
1.03333333333, 1.62068965517, 6.0, 6.33333333333, 1.0, 0, 0, 0, SWEDISH
1.0, 1.72727272727, 3.0, 3.66666666667, 1.0, 0, 0, 0, SWEDISH
1.25, 1.47916666667, 6.0, 3.70833333333, 1.0, 0, 0, 0, VIETNAMESE
1.25, 1.46153846154, 7.0, 3.71428571429, 1.0, 0, 0, 0, VIETNAMESE
1.14285714286, 1.52173913043, 11.0, 4.0, 1.0, 0, 0, 0, VIETNAMESE
1.05882352941, 1.59259259259, 13.0, 3.69230769231, 1.0, 0, 0, 0, VIETNAMESE
1.03846153846, 1.475, 19.0, 3.57894736842, 1.0, 0, 0, 0, VIETNAMESE
1.0, 4.4, 1.0, 26.0, 0.0, 0, 0, 0.0, GREEK
1.11538461538, 1.46428571429, 11.0, 5.63636363636, 0.0909090909091, 0, 0, 0.818181818182, GREEK
1.24911032028, 1.46925566343, 27.4, 5.3503649635, 0.211678832117, 0, 0, 0.788321167883, GREEK
1.26229508197, 1.4696969697, 16.0, 4.90625, 0.15625, 0, 0, 0.90625, GREEK
1.10606060606, 1.45569620253, 15.0, 5.63333333333, 0.1, 0, 0, 0.933333333333, GREEK
1.05263157895, 1.95238095238, 7.0, 8.14285714286, 0.142857142857, 0, 0, 0.714285714286, GREEK
1.28571428571, 1.42253521127, 31.0, 5.48387096774, 0.0645161290323, 0, 0, 0.967741935484, GREEK
1.17931034483, 1.38666666667, 21.0, 5.36507936508, 0.0634920634921, 0, 0, 0.936507936508, GREEK
1.04761904762, 1.66666666667, 16.0, 7.125, 0.25, 0, 0, 0.8125, GREEK
1.19811320755, 1.42608695652, 15.0, 5.8, 0.0666666666667, 0, 0, 0.933333333333, GREEK
1.1, 2.07692307692, 2.0, 6.0, 0.666666666667, 0, 0, 0.5, GREEK
1.09090909091, 3.23076923077, 1.5, 11.7777777778, 0.777777777778, 0, 0, 0.333333333333, GREEK
1.10526315789, 2.0, 2.0, 8.875, 0.75, 0, 0, 0.375, GREEK
1.22222222222, 2.4, 1.5, 7.83333333333, 1.0, 0, 0, 0, GREEK
1.08333333333, 1.69230769231, 3.5, 9.28571428571, 0.285714285714, 0, 0, 0.571428571429, GREEK
1.04761904762, 1.57142857143, 2.5, 10.4, 0.4, 0, 0, 0.4, GREEK
1.0, 1.6, 2.5, 9.8, 0.4, 0, 0, 0.4, GREEK
1.17142857143, 1.58333333333, 5.5, 8.18181818182, 0.181818181818, 0, 0, 0.727272727273, GREEK
1.0, 1.6875, 3.0, 6.5, 0.5, 0, 0, 0.5, GREEK
1.06666666667, 1.66666666667, 2.5, 7.8, 0.6, 0, 0, 0.4, GREEK
1.0, 1.9, 1.0, 14.5, 1.0, 0, 0, 0, GREEK
1.08333333333, 1.13333333333, 3.0, 9.0, 0, 0, 0, 1.0, GREEK
1.5, 7.8, 3.0, 13.6666666667, 0, 0, 1.0, 0, UKRAINIAN
1.22222222222, 3.98113207547, 7.75, 7.41935483871, 0.0645161290323, 0, 0.967741935484, 0, UKRAINIAN
1.08333333333, 3.90476190476, 13.5, 6.81481481481, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.33333333333, 8.0, 3.875, 0, 0, 1.0, 0, UKRAINIAN
0, 2.85714285714, 7.0, 2.85714285714, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.53333333333, 12.0, 4.66666666667, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.14285714286, 7.0, 3.28571428571, 0, 0, 1.0, 0, UKRAINIAN
0, 3.90909090909, 11.0, 3.90909090909, 0, 0, 1.0, 0, UKRAINIAN
0, 3.75, 8.0, 3.75, 0, 0, 1.0, 0, UKRAINIAN
1.33333333333, 2.54545454545, 8.0, 3.875, 0, 0, 1.0, 0, UKRAINIAN
1.04761904762, 3.84931506849, 21.5, 7.39534883721, 0, 0, 1.0, 0, UKRAINIAN
1.0, 4.02, 15.5, 7.1935483871, 0, 0, 1.0, 0, UKRAINIAN
1.07407407407, 3.32692307692, 7.75, 6.38709677419, 0, 0, 1.0, 0, UKRAINIAN
1.05263157895, 4.25352112676, 15.0, 7.46666666667, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.88, 9.0, 7.42222222222, 0, 0, 1.0, 0, UKRAINIAN
1.0, 3.72727272727, 8.0, 5.75, 0, 0, 1.0, 0, UKRAINIAN
1.20833333333, 2.82926829268, 2.55555555556, 6.08695652174, 0.608695652174, 0, 0.695652173913, 0, UKRAINIAN
1.0, 4.5, 3.33333333333, 7.7, 0.3, 0, 0.9, 0, UKRAINIAN
1.125, 3.45, 4.66666666667, 5.42857142857, 0.285714285714, 0, 0.928571428571, 0, UKRAINIAN
1.14285714286, 4.625, 2.5, 8.0, 0.4, 0, 0.8, 0, UKRAINIAN
1.07692307692, 3.625, 4.0, 8.08333333333, 0.25, 0, 0.916666666667, 0, UKRAINIAN
1.0, 5.0, 2.0, 13.5, 0, 0, 1.0, 0, UKRAINIAN
1.0, 4.66666666667, 3.0, 10.6666666667, 0, 0, 1.0, 0, UKRAINIAN
1.05263157895, 1.55172413793, 3.66666666667, 5.72727272727, 1.0, 0, 0, 0, POLISH
1.2, 1.48, 3.66666666667, 4.81818181818, 1.0, 0, 0, 0, POLISH
1.11111111111, 1.40740740741, 3.66666666667, 5.09090909091, 1.0, 0, 0, 0, POLISH
1.23076923077, 1.76470588235, 6.0, 7.16666666667, 1.0, 0, 0, 0, POLISH
1.04054054054, 1.6678700361, 23.6, 5.86440677966, 1.0, 0, 0, 0, DANISH
1.07462686567, 1.61363636364, 11.0, 6.48484848485, 1.0, 0, 0, 0, DANISH
1.03703703704, 1.6875, 13.6666666667, 5.87804878049, 1.0, 0, 0, 0, DANISH
1.0, 2.5, 9.0, 6.66666666667, 1.0, 0, 0, 0, DANISH
1.03472222222, 1.63541666667, 29.0, 5.32183908046, 1.0, 0, 0, 0, DANISH
1.0, 3.125, 3.0, 11.3333333333, 1.0, 0, 0, 0, DANISH
1.02868852459, 1.60256410256, 34.25, 5.43065693431, 1.0, 0, 0, 0, DANISH
1.02452316076, 1.45945945946, 22.6666666667, 5.24509803922, 1.0, 0, 0, 0, DANISH
1.2, 1.32258064516, 7.5, 4.73333333333, 1.0, 0, 0, 0, DANISH
1.03571428571, 1.52380952381, 10.5, 4.28571428571, 1.0, 0, 0, 0, DANISH
1.01111111111, 1.50806451613, 12.2, 4.54098360656, 1.0, 0, 0, 0, DANISH
1.02925531915, 1.57525773196, 23.1111111111, 5.46153846154, 1.0, 0, 0, 0, DANISH
1.02116402116, 1.53361344538, 21.0, 5.20952380952, 1.0, 0, 0, 0, DANISH
1.02739726027, 1.66037735849, 17.1428571429, 5.5, 1.0, 0, 0, 0, DANISH
1.03720930233, 1.59420289855, 19.4285714286, 4.80147058824, 1.0, 0, 0, 0, DANISH
1.03024193548, 1.58555729984, 19.6153846154, 5.89803921569, 1.0, 0, 0, 0, DANISH
1.03125, 1.49841269841, 23.6666666667, 5.11267605634, 1.0, 0, 0, 0, DANISH
1.06, 1.71428571429, 15.0, 5.36666666667, 1.0, 0, 0, 0, DANISH
1.0350877193, 1.58983050847, 15.3333333333, 5.07246376812, 1.0, 0, 0, 0, DANISH
1.0, 3.03636363636, 4.33333333333, 7.88461538462, 1.0, 0, 0, 0, DANISH
1.06666666667, 2.41860465116, 3.2, 8.5, 1.0, 0, 0, 0, DANISH
1.0, 2.28571428571, 2.0, 11.0, 1.0, 0, 0, 0, DANISH
1.11111111111, 1.63888888889, 18.0, 4.94444444444, 1.0, 0, 0, 0, POLISH
1.16176470588, 1.57471264368, 8.4, 5.07142857143, 1.0, 0, 0, 0, POLISH
1.08064516129, 1.50649350649, 10.3333333333, 5.83870967742, 1.0, 0, 0, 0, POLISH
1.11363636364, 1.57345971564, 11.0, 5.73863636364, 1.0, 0, 0, 0, POLISH
1.15044247788, 2.42307692308, 22.3333333333, 6.64179104478, 0, 1.0, 0, 0, ARABIC
1.1935483871, 2.35042735043, 64.0, 6.03125, 0, 1.0, 0, 0, ARABIC
1.03333333333, 2.62857142857, 23.0, 5.34782608696, 0, 1.0, 0, 0, ARABIC
1.06741573034, 2.20512820513, 23.0, 5.11594202899, 0, 1.0, 0, 0, ARABIC
1.1, 2.20560747664, 26.0, 6.44230769231, 0, 1.0, 0, 0, ARABIC
1.13333333333, 2.29166666667, 14.5, 5.55172413793, 0, 1.0, 0, 0, ARABIC
1.0, 1.44444444444, 4.0, 5.0, 0, 1.0, 0, 0, ARABIC
1.6, 1.66666666667, 3.0, 6.0, 0, 1.0, 0, 0, ARABIC
1.2, 2.14285714286, 4.0, 5.25, 0, 1.0, 0, 0, ARABIC
1.33333333333, 3.0, 3.0, 5.33333333333, 0, 1.0, 0, 0, ARABIC
1.2, 1.83333333333, 3.0, 5.66666666667, 0, 1.0, 0, 0, ARABIC
1.0, 1.66666666667, 3.0, 5.0, 0, 1.0, 0, 0, ARABIC
1.125, 2.42857142857, 2.625, 5.33333333333, 1.0, 0, 0, 0, ARABIC
1.09302325581, 1.66101694915, 7.66666666667, 6.30434782609, 1.0, 0, 0, 0, ARABIC
1.08333333333, 2.03225806452, 2.5, 8.9, 1.0, 0, 0, 0, ARABIC
1.13725490196, 1.47222222222, 3.875, 5.29032258065, 1.0, 0, 0, 0, ARABIC
1.09090909091, 1.90740740741, 4.2, 7.19047619048, 1.0, 0, 0, 0, ARABIC
1.13953488372, 2.17543859649, 2.18181818182, 7.20833333333, 1.0, 0, 0, 0, ARABIC
1.2, 2.32432432432, 2.25, 13.5555555556, 1.0, 0, 0, 0, ARABIC
1.16666666667, 1.85714285714, 2.0, 10.0, 0, 1.0, 0, 0, ARABIC
1.0, 3.0, 2.0, 9.5, 0, 1.0, 0, 0, ARABIC
1.30188679245, 1.32051282051, 10.75, 4.0, 1.0, 0, 0, 0, AFRIKAANS
1.27777777778, 1.33333333333, 13.0, 4.46153846154, 1.0, 0, 0, 0, AFRIKAANS
1.265625, 1.94444444444, 12.5, 5.12, 0.04, 0.96, 0, 0, ARABIC
1.5, 2.75, 3.0, 4.66666666667, 0, 1.0, 0, 0, ARABIC
1.6, 1.83333333333, 3.0, 6.33333333333, 0, 1.0, 0, 0, ARABIC
1.5, 5.33333333333, 2.0, 9.5, 0, 1.0, 0, 0, ARABIC
1.15492957746, 1.89534883721, 13.5, 4.53703703704, 0, 1.0, 0, 0, ARABIC
1.0447761194, 2.1978021978, 28.5, 4.73684210526, 0, 1.0, 0, 0, ARABIC
1.10144927536, 1.84615384615, 13.5, 4.51851851852, 0, 1.0, 0, 0, ARABIC
1.10784313725, 2.05970149254, 16.4, 4.74390243902, 0, 1.0, 0, 0, ARABIC
1.10465116279, 1.97345132743, 35.0, 4.54285714286, 0, 1.0, 0, 0, ARABIC
1.10666666667, 2.07142857143, 62.0, 4.61290322581, 0, 1.0, 0, 0, ARABIC
1.06153846154, 1.9512195122, 18.0, 4.24074074074, 0, 1.0, 0, 0, ARABIC
1.05797101449, 1.91764705882, 17.0, 4.62745098039, 0, 1.0, 0, 0, ARABIC
1.05357142857, 1.94594594595, 15.0, 4.51111111111, 0, 1.0, 0, 0, ARABIC
1.03703703704, 2.30769230769, 26.0, 4.53846153846, 0, 1.0, 0, 0, ARABIC
1.13725490196, 1.91891891892, 44.0, 4.54545454545, 0, 1.0, 0, 0, ARABIC
1.6, 2.66666666667, 2.0, 12.0, 0, 1.0, 0, 0, ARABIC
1.33333333333, 2.0, 11.0, 5.45454545455, 0, 1.0, 0, 0, ARABIC
1.1935483871, 2.26, 8.5, 4.41176470588, 0, 1.0, 0, 0, ARABIC
1.09677419355, 1.35135135135, 15.0, 5.6, 1.0, 0, 0, 0, ITALIAN
1.11340206186, 1.33663366337, 24.0, 4.97916666667, 1.0, 0, 0, 0, ITALIAN
1.1, 1.38095238095, 10.0, 5.1, 1.0, 0, 0, 0, ITALIAN
1.08394160584, 1.38848920863, 16.0, 5.296875, 1.0, 0, 0, 0, ITALIAN
1.13821138211, 1.34375, 14.25, 5.42105263158, 1.0, 0, 0, 0, ITALIAN
1.125, 1.32863849765, 17.6666666667, 4.83962264151, 1.0, 0, 0, 0, ITALIAN
1.1320754717, 1.40384615385, 11.5, 5.78260869565, 1.0, 0, 0, 0, ITALIAN
1.11188811189, 1.38095238095, 34.5, 5.20289855072, 1.0, 0, 0, 0, ITALIAN
1.11578947368, 1.4128440367, 25.5, 5.05882352941, 1.0, 0, 0, 0, ITALIAN
1.10869565217, 1.52830188679, 13.0, 5.07692307692, 1.0, 0, 0, 0, ENGLISH
1.05882352941, 1.59090909091, 12.0, 4.41666666667, 1.0, 0, 0, 0, ENGLISH
1.05714285714, 1.54166666667, 23.0, 4.82608695652, 1.0, 0, 0, 0, ENGLISH
1.125, 1.72727272727, 4.0, 7.0, 1.0, 0, 0, 0, ENGLISH
1.22857142857, 1.26829268293, 18.0, 5.0, 1.0, 0, 0, 0, FRENCH
1.1875, 1.34210526316, 19.0, 4.57894736842, 1.0, 0, 0, 0, FRENCH
1.09615384615, 1.3125, 13.0, 5.30769230769, 1.0, 0, 0, 0, SPANISH
1.1, 1.36111111111, 13.0, 6.23076923077, 1.0, 0, 0, 0, SPANISH
1.0, 1.13333333333, 6.0, 4.83333333333, 1.0, 0, 0, 0, SPANISH
1.16326530612, 1.2641509434, 28.0, 4.35714285714, 1.0, 0, 0, 0, SPANISH
1.07692307692, 1.27210884354, 22.6666666667, 4.86764705882, 1.0, 0, 0, 0, SPANISH
1.13986013986, 1.24852071006, 23.0, 5.28985507246, 1.0, 0, 0, 0, SPANISH
1.09090909091, 1.15384615385, 2.0, 13.0, 1.0, 0, 0, 0, SPANISH
1.12213740458, 1.30656934307, 72.0, 4.44444444444, 1.0, 0, 0, 0, SPANISH
1.16666666667, 1.28, 12.0, 4.66666666667, 1.0, 0, 0, 0, SPANISH
1.12804878049, 1.2994011976, 24.6666666667, 5.2972972973, 1.0, 0, 0, 0, SPANISH
1.13071895425, 1.34375, 24.3333333333, 5.23287671233, 1.0, 0, 0, 0, SPANISH
1.16666666667, 1.23076923077, 18.0, 4.44444444444, 1.0, 0, 0, 0, SPANISH
1.09375, 1.25142857143, 25.3333333333, 5.11842105263, 1.0, 0, 0, 0, SPANISH
1.0, 1.77777777778, 3.0, 7.66666666667, 1.0, 0, 0, 0, SPANISH
1.10526315789, 1.40298507463, 32.0, 4.8125, 1.0, 0, 0, 0, SPANISH
1.14285714286, 1.29333333333, 39.0, 4.46153846154, 1.0, 0, 0, 0, SPANISH
1.2380952381, 1.37209302326, 22.0, 5.0, 1.0, 0, 0, 0, SPANISH
1.11627906977, 1.24324324324, 35.0, 4.67142857143, 1.0, 0, 0, 0, SPANISH
1.07163323782, 1.39487179487, 22.25, 5.08988764045, 1.0, 0, 0, 0, SPANISH
1.10344827586, 1.27513227513, 28.3333333333, 5.01176470588, 1.0, 0, 0, 0, SPANISH
1.08938547486, 1.42487046632, 29.3333333333, 5.26136363636, 1.0, 0, 0, 0, SPANISH
1.10158730159, 1.32753623188, 36.0, 5.46527777778, 1.0, 0, 0, 0, SPANISH
1.08441558442, 1.30459770115, 21.5, 4.5, 1.0, 0, 0, 0, SPANISH
1.1847826087, 1.30693069307, 11.75, 5.02127659574, 1.0, 0, 0, 0, SPANISH
1.16326530612, 1.86440677966, 3.625, 5.68965517241, 1.0, 0, 0, 0, SPANISH
1.09090909091, 1.45454545455, 6.0, 4.5, 1.0, 0, 0, 0, SPANISH
1.07092198582, 1.27516778523, 31.5, 5.31746031746, 1.0, 0, 0, 0, SPANISH
1.12903225806, 1.25092250923, 55.5, 5.4954954955, 1.0, 0, 0, 0, SPANISH
1.0625, 1.22807017544, 12.5, 4.72, 1.0, 0, 0, 0, SPANISH
1.06896551724, 1.3125, 14.0, 5.14285714286, 1.0, 0, 0, 0, SPANISH
1.16091954023, 1.29347826087, 40.0, 5.45, 1.0, 0, 0, 0, SPANISH
1.13333333333, 1.375, 13.0, 5.76923076923, 1.0, 0, 0, 0, SPANISH
1.12195121951, 1.27570093458, 31.3333333333, 5.25531914894, 1.0, 0, 0, 0, SPANISH
1.18390804598, 1.36, 22.5, 5.28888888889, 1.0, 0, 0, 0, SPANISH
1.1, 1.76923076923, 6.0, 5.66666666667, 1.0, 0, 0, 0, SPANISH
1.0, 2.06666666667, 1.66666666667, 8.4, 1.0, 0, 0, 0, SPANISH
1.14285714286, 1.91666666667, 2.66666666667, 3.875, 1.0, 0, 0, 0, SPANISH
1.07692307692, 1.77777777778, 2.0, 7.66666666667, 1.0, 0, 0, 0, SPANISH
1.23684210526, 1.8085106383, 3.0, 8.73333333333, 1.0, 0, 0, 0, SPANISH
1.0, 1.65384615385, 2.6, 4.69230769231, 1.0, 0, 0, 0, SPANISH
1.09756097561, 2.25531914894, 5.5, 13.3636363636, 1.0, 0, 0, 0, SPANISH
1.1, 1.52631578947, 3.33333333333, 9.1, 1.0, 0, 0, 0, SPANISH
1.0, 1.33333333333, 3.0, 8.66666666667, 1.0, 0, 0, 0, SPANISH
1.0, 1.30769230769, 2.0, 13.5, 1.0, 0, 0, 0, SPANISH
1.0, 1.25, 2.0, 16.5, 1.0, 0, 0, 0, SPANISH
1.0, 1.4, 4.0, 8.0, 1.0, 0, 0, 0, SPANISH
1.09090909091, 1.25, 2.0, 13.0, 1.0, 0, 0, 0, SPANISH
1.04545454545, 1.67857142857, 9.0, 6.88888888889, 1.0, 0, 0, 0, CZECH
1.04, 1.78571428571, 29.0, 5.48275862069, 1.0, 0, 0, 0, CZECH
1.0, 1.83333333333, 5.0, 5.4, 1.0, 0, 0, 0, CZECH
1.0, 1.52631578947, 5.0, 7.4, 1.0, 0, 0, 0, CZECH
1.0, 1.47368421053, 4.5, 4.0, 1.0, 0, 0, 0, CZECH
1.0, 1.73684210526, 9.0, 5.11111111111, 1.0, 0, 0, 0, CZECH
1.03921568627, 1.65079365079, 21.0, 6.52380952381, 1.0, 0, 0, 0, CZECH
1.06666666667, 1.56842105263, 7.75, 6.64516129032, 1.0, 0, 0, 0, CZECH
1.2962962963, 1.4696969697, 12.0, 6.95833333333, 1.0, 0, 0, 0, AFRIKAANS
1.11111111111, 1.25, 6.0, 4.16666666667, 1.0, 0, 0, 0, AFRIKAANS
1.25, 1.5, 4.0, 9.0, 1.0, 0, 0, 0, AFRIKAANS
1.1, 2.0, 5.0, 7.4, 1.0, 0, 0, 0, FRENCH
1.075, 1.72222222222, 21.0, 5.90476190476, 0.904761904762, 0, 0, 0, FRENCH
1.125, 1.625, 8.5, 4.52941176471, 1.0, 0, 0, 0, FRENCH
1.07547169811, 1.5223880597, 14.0, 5.39285714286, 1.0, 0, 0, 0, FRENCH
1.13559322034, 1.49253731343, 15.0, 5.3, 1.0, 0, 0, 0, FRENCH
1.21951219512, 1.39805825243, 12.0, 4.89583333333, 1.0, 0, 0, 0, FRENCH
1.19322033898, 1.43093922652, 14.4166666667, 4.91329479769, 1.0, 0, 0, 0, FRENCH
1.2077294686, 1.39688715953, 18.0, 5.48148148148, 1.0, 0, 0, 0, FRENCH
1.18181818182, 1.36363636364, 19.0, 4.75438596491, 1.0, 0, 0, 0, FRENCH
1.18181818182, 1.33333333333, 5.0, 5.4, 1.0, 0, 0, 0, FRENCH
1.18181818182, 1.38461538462, 4.0, 7.5, 1.0, 0, 0, 0, FRENCH
1.11111111111, 1.6, 2.0, 12.0, 1.0, 0, 0, 0, FRENCH
1.08333333333, 1.41666666667, 2.0, 14.5, 1.0, 0, 0, 0, FRENCH
1.2, 1.25, 3.0, 8.66666666667, 1.0, 0, 0, 0, FRENCH
